movie_id,title,genres,year,tmdb_id,imdb_id,tmdb_rating,tmdb_votes,imdb_rating,imdb_votes,body,sentiment_score,weighted_rating
95135,Your Sister's Sister (2011),Comedy|Drama,2011,84355,tt1742336,6.5,140,6.7,27314,iris invite friend jack stay family island getaway death brother remote cabin jack drunken encounter hannah iris sister kick revealing stretch day comedy right thing wrong person sister sister relationship secret romance cottage relationship mumblecore woman director  LynnShelton MarkDuplass EmilyBlunt RosemarieDeWitt MikeBirbiglia  comedy drama,0.6597,0.11491041621345159
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,1986,39144,tt0142251,6.2,46,6.8,2683,retelling dragon ball origin different version meeting goku bulma oolong yamucha looking dragon ball different reason cross path evil king named gourmeth also looking dragon ball anime dragon ball  DaisukeNishio TomikoSuzuki HiromiTsuru MasakoNozawa NaokoWatanabe  action adventure animation children,-0.4767,-0.2282651391957613
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,1987,39145,tt0142249,6.1,36,6.7,2208,goku kuririn given assignment kamesennin retrieve sleeping princess lucifer take student mission prof perilous originally thought anime dragon ball  DaisukeNishio MayumiTanaka NachiNozawa HiromiTsuru MasakoNozawa  action adventure animation children,0.3182,-0.32982777093743665
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,2009,22855,tt1398941,6.7,158,7.1,23417,united state president lex luthor u oncoming trajectory kryptonite meteor frame superman declare 1 billion bounty head man steel partner crime batman hero villain alike launch relentless pursuit superman batman must uniteand recruit helpto try stave actionpacked onslaught stop meteor luthors plot one law superhero super power superhuman strength lex luthor power girl captain atom  SamLiu KevinConroy TimDaly ClancyBrown  action animation fantasy,0.6597,0.35513559086360325
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,1988,116776,tt0142248,6.4,30,6.9,2055,master roshi succeeded one mission valued train goku krillin become ultimate fighter arranges test mettle competition hosted emperor chiaotzu everyones playing rule however member ruler household scheme use dragonballs extort money power royal wrinkle show hero willing put line stop anime dragon ball  KazuhisaTakenouchi MitsukoHorie BanjōGinga HirokoEmori MayumiTanaka  action adventure animation children,0.8957,-0.010243425877108856
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,1990,39100,tt0142240,6.1,86,6.7,6385,evil dr kochin u dragon ball resurrect mentor dr wheelo effort take world dr wheelo body destroyed avalanche killed fifty year desire body strongest fighter world new vessel believing roshi world strongest warrior dr kochin abducts bulma force roshi surrender save goku hears abduction go rescue deep ice earth greatest threat stopped one man anime dragon ball  DaisukeNishio MasakoNozawa ToshioFurukawa MayumiTanaka  action adventure animation sci-fi thriller,0.0772,-0.35428501229029985
95167,Brave (2012),Action|Adventure|Animation|Children,2012,62177,tt1217209,6.7,4760,7.1,399497,brave set mystical scottish highland mrida princess kingdom ruled king fergus queen elinor unruly daughter accomplished archer mrida one day defies sacred custom land inadvertently brings turmoil kingdom attempt set thing right mrida seek eccentric old wise woman granted illfated wish also figuring mridas quest serving comic relief kingdom three lord enormous lord macguffin surly lord macintosh disagreeable lord dingwall change fate scotland rebel bravery kingdom archer wish bear scot rebellious daughter turn animal archery ruin aftercreditsstinger peace offering woman director courage 3d  BrendaChapman KellyMacdonald BillyConnolly EmmaThompson JulieWalters  action adventure animation children,0.9601,0.3695360796623412
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,1997,13313,tt0118692,5.9,203,6.0,10579,belle prepares castle christmas beast wish trying bring happiness season fairy tale beast christmas  AndrewKnight PaigeO'Hara RobbyBenson JerryOrbach DavidOgdenStiers  animation children fantasy musical,0.743,-0.6071058230964762
95175,Front of the Class (2008),Drama,2008,63193,tt1292594,7.7,39,8.1,7044,front class based true story brad cohen played movie jimmy wolk challenged tourette syndrome young age defies odds become gifted teacher  PeterWerner JamesWolk TreatWilliams MikePniewski PatriciaHeaton  drama,0.5859,1.396118650626175
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,1990,39101,tt0142233,6.4,89,6.9,7555,saiyajin named turlus come earth order plant tree destroy planet give infinite strength son goku z warrior cannot let happen duke invader sake planet anime dragon ball  DaisukeNishio ToshioFurukawa MayumiTanaka MasakoNozawa MasakoNozawa  action adventure animation sci-fi,0.25,-0.005325444429650728
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,1998,13761,tt0143808,4.9,297,4.8,15358,news john smith death reach america pocahontas devastated set london john rolfe meet king england diplomatic mission create peace respect two great land however governor ratcliffe still around want return jamestown take stop nothing discredit young princess  BradleyRaymond IreneBedard JimCummings DonalGibson FinolaHughes  adventure animation children,0.6597,-1.8295605189262796
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,2012,76494,tt1586265,5.8,611,5.7,72324,challenge impending parenthood turn life five couple upside two celebrity unprepared surprise demand pregnancy hormone wreak havoc babycrazy author husband try outdone father expecting twin young trophy wife photographer husband sure wife adoption plan onetime hookup result surprise pregnancy rival foodtruck owner late pull based novel adoption pregnant miscarriage expectant father pregnant wife vomiting expecting twin open air cinema giving birth  KirkJones CameronDiaz JenniferLopez ElizabethBanks AnnaKendrick  comedy drama romance,0.8807,-0.7405764266196153
95201,To Rome with Love (2012),Comedy,2012,81836,tt1859650,5.6,564,6.3,87427,four tale unfold eternal city vacationing rome architect john encounter young man whose romantic woe remind painful incident youth retired opera director jerry discovers mortician amazing voice seizes opportunity rejuvenate flagging career young couple separate romantic interlude spotlight shine ordinary man rome expatriate episodic  WoodyAllen WoodyAllen RobertoBenigni PenélopeCruz AlecBaldwin  comedy,0.8316,-0.985769506647829
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,2012,72331,tt1611224,5.5,1297,5.9,154612,president lincoln mother killed supernatural creature fuel passion crush vampire slaveowning helper patriot vampire usa president vampire steam locomotive american civil war 19th century abraham lincoln 3d  TimurBekmambetov BenjaminWalker DominicCooper AnthonyMackie MaryElizabethWinstead  action fantasy horror thriller,-0.836,-1.1147547319272029
95218,First Position (2011),Documentary,2011,89874,tt2008513,7.9,19,7.6,3375,documentary follows six young dancer around world prepare youth america grand prix one prestigious ballet competition world six dancer five minute stage one chance make dancer ballet duringcreditsstinger woman director  BessKargman AranBell RebeccaHouseknecht JoanSebastianZamora MikoFogarty  documentary,0.6124,1.4127453754451615
95307,Rock of Ages (2012),Comedy|Drama|Musical|,2012,80585,tt1336608,6.0,392,5.9,76910,small town girl city boy meet sunset strip pursuing hollywood dream nothin good time musical rocker teenager young love rock sta  AdamShankman JulianneHough DiegoBoneta TomCruise AlecBaldwin  comedy drama musical ,0.891,-0.49233304517004034
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,2012,88005,tt1307068,6.3,713,6.7,112946,asteroid nears earth man find alone wife leaf panic decides take road trip reunite high school sweetheart accompanying neighbor inadvertently put wrench plan nice knowing asteroid road trip end world woman director  LoreneScafaria SteveCarell KeiraKnightley ConnieBritton AdamBrody  comedy drama romance,0.836,-0.12586325877782756
95311,Presto (2008),Animation|Children|Comedy|Fantasy,2008,13042,tt1245104,8.0,371,8.3,24227,dignity poise mystery expect nothing le great turnofthecentury magician presto presto neglect feed rabbit one many time magician find one trick sleeve amazing five minute animated fun stage banjo magic bunny rabbi rope rescue anger short pixar animation  DougSweetland DougSweetland  animation children comedy fantasy,0.6604,1.952416358853491
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,2005,13932,tt0455565,7.4,216,7.6,16130,kari babysitter think night routine babysitting prepared provide neurological stimulation soothing musical accompaniment little jackjack smallest member incredible parr family little know jackjack teach thing two baby special need fire baby hero transformation classical music machine listening music short pixar animation  BradBird BudLuckey EliFucile  adventure animation children comedy,0.8979,1.2052234763533753
95377,One Man Band (2005),Animation|Comedy|Musical,2005,13933,tt0479113,7.2,128,7.7,15912,one coin make wish piazza fountain peasant girl encounter two competing street performer whod prefer coin find way tip jar little girl tippy caught middle musical duel ensues onemanbands vibrant whimsical fountain rivalry coin bag money gold coin little girl aftercreditsstinger one man band street musician busker short pixar animation  AndrewJimenez  animation comedy musical,0.836,0.9455376720468643
95441,Ted (2012),Comedy|Fantasy,2012,72105,tt1637725,6.3,4811,6.9,599106,john bennett man whose childhood wish bringing teddy bear life came true must decide keeping relationship bear girlfriend lori ted coming friendship love teddy bear toy come life wish come true  SethMacFarlane MarkWahlberg MilaKunis SethMacFarlane JoelMcHale  comedy fantasy,0.9618,-0.12638056133185743
95449,Magic Mike (2012),Drama|Romance,2012,77930,tt1915581,6.1,1062,6.1,136770,mike experienced stripper take younger performer called kid wing school art partying picking woman making easy money work day work night dancing florida strip club male stripper novice  StevenSoderbergh ChanningTatum MatthewMcConaughey AlexPettyfer CodyHorn  drama romance,0.8442,-0.37297347799594666
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,1992,39103,tt0142237,6.7,100,7.0,7526,cooler resurrected robot enslaving people new namek goku gang must help anime dragon ball  DaisukeNishio ToshioFurukawa MayumiTanaka RyūseiNakao RyouHorikawa  action adventure animation,0.6124,0.346960195617543
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,1991,24752,tt1125254,6.7,97,7.1,7097,defeating frieza goku return earth go camping trip gohan krillin everything normal cooler friezas brother sends three henchman goku long fight ensues hero cooler transforms fourth stage evolution edge fightuntil goku transforms super saiyan anime dragon ball   ToshioFurukawa RyūseiNakao MasakoNozawa NaokoWatanabe  action adventure animation,0.6808,0.34628640834665947
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,1992,39104,tt0142241,6.6,81,7.1,6927,dr geros android 13 14 15 awakened laboratory computer immediately head mall goku shopping goku trunk vegita defeat 14 15 13 absorbs inner computer becomes super greater original three separately goku stop anime dragon ball  DaisukeNishio MasakoNozawa KōheiMiyauchi MayumiTanaka KazuyukiSogabe  action adventure animation,0.7003,0.22607068920427875
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,1993,34433,tt0142242,7.3,134,7.4,10608,goku investigates destruction southern galaxy vegeta taken king new planet vegeta destroy legenday super saiyan brolly anime dragon ball  ShigeyasuYamauchi EricVale BinShimada RyouHorikawa MayumiTanaka  action adventure animation,-0.25,1.066456006962213
95508,Cleanskin (2012),Crime|Drama|Thriller,2012,95516,tt1598873,5.6,118,6.2,20393,working undercover bodyguard arm dealer harry formersoldierturnedsecretserviceagent ewan survives bloody shootout member islamic terrorist cell steal harrys briefcase full semtex explosive escape ewans spymaster task ewan hunting cell member retrieving briefcase fight fire fire  HadiHajaig SeanBean AbhinGaleya CharlotteRampling PeterPolycarpou  crime drama thriller,-0.9618,-0.9511426118672364
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|,2012,1930,tt0948470,6.5,6734,7.0,633602,peter parker outcast high schooler abandoned parent boy leaving raised uncle ben aunt may like teenager peter trying figure got person today peter discovers mysterious briefcase belonged father begin quest understand parent disappearance leading directly oscorp lab dr curt connors father former partner spiderman set collision course connors alter ego lizard peter make lifealtering choice use power shape destiny become hero untold story begin loss father vigilante serum marvel comic scientific experiment spider bite masked vigilante reboot super power genetic engineering social outcast duringcreditsstinger  MarcWebb AndrewGarfield EmmaStone RhysIfans DenisLeary  action adventure sci-fi ,0.8074,0.12163987578701047
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,1993,39105,tt0142238,6.8,86,7.2,5977,mr money holding another tenkaichi budokai mr satan invite everyone world join little know bojack ancient villain escaped prison competing since goku currently dead gohan vegita trunk defeat bojack henchman anime dragon ball   ToshioFurukawa MayumiTanaka TesshouGenda MasakoNozawa  action adventure animation fantasy,-0.8779,0.45972643126026436
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,2012,57800,tt1667889,6.2,2731,6.5,204611,manny diego sid embark upon another adventure continent set adrift using iceberg ship encounter sea creature battle pirate explore new world manny diego sid embark upon another adventure continent set adrift blue footed booby prehistoric time melting ice badger elephant seal floating ice land bridge era glaciale deriva  SteveMartino JohnLeguizamo RayRomano ChrisWedge DenisLeary  adventure animation comedy,0.7003,-0.25017852085506925
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,2012,84175,tt2125435,6.8,411,7.2,82887,hushpuppy intrepid sixyearold girl life father wink bathtub southern delta community edge world wink tough love prepares unraveling universe time longer protect wink contract mysterious illness nature fly whack temperature rise ice cap melt unleashing army prehistoric creature called aurochs water rising aurochs coming wink health fading hushpuppy go search lost mother gotta take care mine refugee camp hurricane fantasy flooding global warming drama bayou crab storm celebration auroch tough love defrost levee prehistoric creature lost mother melting ice cap shrimp salt water explosive crawfish shrimping submerged grit african american child wild man  BenhZeitlin QuvenzhanéWallis DwightHenry LevyEasterly GinaMontana  drama fantasy,0.8176,0.48659054483304326
95583,Savages (2012),Crime|Drama|Thriller,2012,82525,tt1615065,6.2,784,6.5,128953,pot grower ben chon face mexican drug cartel kidnapped shared girlfriend young beautiful deadly widow american abroad eye gouging dea agent shot shoulder gun mouth filmed killing southern california improvised explosive device surrogate daughter shot throat laguna beach california enforcer gardner skull mask dea  OliverStone BlakeLively TaylorKitsch AaronTaylor-Johnson BeniciodelToro  crime drama thriller,-0.5574,-0.24913633855122666
95624,"Firm, The (2009)",Drama,2009,31218,tt1313113,6.2,23,5.8,6017,set 1980s dom teenager find drawn charismatic world football casualsinfluenced firm top boy bex accepted gang fast mouth sense humor dom soon becomes one boy bex gang clash rival firm across country violence spiral control dom realizes want learns easy simply walk away bullying hooligan soccer based movie  NickLove PaulAnderson CalumMacNab DanielMays DougAllen  drama,-0.5106,-0.21042724752289613
95633,Spirit Camp (2009),Horror,2009,40770,tt1078933,5.1,5,4.6,685,street smart goth girl roxy vandiver forced attend cheerleader camp part rehabilitation juvenile correction facility clash popular girl find embroiled bitter rivalry bitchy ringleader rachel julin member spirit squad start turning dead girl must put aside difference struggle survive murderous rage crazed psychokiller lurking among friday 13th meet bring  KerryBeyer KerryBeyer JulinJean BrandonSmith  horror,-0.9686,-0.7756139620128173
95654,Geri's Game (1997),Animation|Children,1997,13929,tt0131409,7.8,309,7.9,24868,aging codger named geri play daylong game chess park somehow begin losing livelier opponent game nearly geri manages turn table sometimes need one person feel alone chess eyeglass computer animation cgi park false teeth denture short elderly man leaf pixar animation  JanPinkava BobPeterson  animation children,0.128,1.7025615336736375
95690,Some Guy Who Kills People (2011),Comedy|Thriller,2011,80468,tt1568341,5.7,45,6.3,5872,former mental patient repressed anger reach boiling point leading embark mission revenge thug subjected severe physical mental trauma number  JackPerez KevinCorrigan BarryBostwick KarenBlack LeoFitzpatrick  comedy thriller,-0.8885,-0.7776137674127871
95717,Treasure Island (2012),Adventure,2012,83191,tt1820723,5.8,38,6.2,6089,treasure island twopart british television miniseries adaptation novel treasure island robert louis stevenson made bskyb first shown united kingdom sky1 12 january 2012 screenplay stewart harcourt produced laurie borg directed steve barron  SteveBarron EddieIzzard TobyRegbo DonaldSutherland ElijahWood  adventure,0.8689,-0.654956200038852
95720,"Watch, The (2012)",Comedy|Sci-Fi,2012,80035,tt1298649,5.3,899,5.7,126072,four everyday suburban guy come together excuse escape humdrum life one night week accidentally discover town become overrun alien posing ordinary suburbanite choice save neighborhood world total extermination got protection usa sterility castration marriage friendship alien suburb alien invasion death teenage daughter neighborhood watch creepy neighbor  AkivaSchaffer BenStiller VinceVaughn JonahHill RichardAyoade  comedy sci-fi,0.5106,-1.359331045706689
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,1995,193976,tt0283851,6.0,1,4.5,112,episode sly sleuth busy wrapping holiday gift learning carol call three wise men sends search spirit christmas dynamic duo use computer smart solve holiday crime christmas time  MichaelKruzan Mary-KateOlsen AshleyOlsen ArturoGil  children musical mystery,0.9287,-0.11696124960127449
95744,2 Days in New York (2012),Comedy,2012,84165,tt1602472,5.4,94,6.0,14459,marion mingus live cozily perhaps cozily cat two young child previous relationship however marions jolly father oversexed sister sister outrageous boyfriend unceremoniously descend upon visit initiate two unforgettable day test marion minguss relationship unwitting racism sexual frankness french triumvirate hilariously boundary filter person left unscathed wake photographer photo exhibition rudeness reference barack obama pregnancy test photo exhibit rude frenchman reference michelle obama art critic radio host food smuggling woman director  JulieDelpy JulieDelpy DylanBaker ChrisRock AlbertDelpy  comedy,-0.9001,-1.174336111148593
95761,Killer Joe (2011),Crime|Thriller,2011,73567,tt1726669,6.4,433,6.7,76762,cop matthew mcconaughey moonlight hit man agrees kill hated mother desperate drug dealer emile hirsch exchange tumble young man virginal sister juno temple totally deepfried texas redneck trailer park murder story trailer park gun texas deal psychopath sexual humiliation money lingerie arson drug police detective physical abuse neonoir burial pizza shop  WilliamFriedkin MatthewMcConaughey EmileHirsch ThomasHadenChurch GinaGershon  crime thriller,-0.9826,-0.002986016207777813
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,1994,44251,tt0142239,6.5,102,6.5,5163,film open saiyan space pod flying space crashlanding earth wounded saiyan crawl broly legendary super saiyan wounded broly shout frustation turn normal form place soon freeze trapping fall coma broly back anime dragon ball  ShigeyasuYamauchi BinShimada MasakoNozawa TakeshiKusao KaraEdwards  action adventure animation,0.7506,0.11248579952125698
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,1994,39106,tt0142234,5.9,86,6.0,4983,jaga bada mr satan old sparring partner invited satan personal island hold grudge match trunk goten decide come adventure android 18 following satan money owes little know jaga badas scientist found way resurrect broly legendary super saiyan anime dragon ball  YoshihiroUeda MasakoNozawa TakeshiKusao  action adventure animation,0.8176,-0.5868597104476034
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,2008,14863,tt1137996,4.0,48,2.8,7860,cancerterminal tycoon peter murdoch secret wexel hall pharmaceutical lab developed blood orchid extract cure examine work optimally snake also bread superanaconda strain original pair escape leaving bloody trail corp murdoch run instructing staff clean keep failing eaten like unsuspecting local alive even enlisting ruthless big game hunter hammett fastgrowing pregnant monster shed skin thus disabling tracking device taste fear anaconda killer snake  DonE.FauntLeRoy DavidHasselhoff CrystalAllen RyanMcCluskey PatrickRegis  action horror sci-fi thriller,-0.8481,-2.6655501884941577
95839,"Christmas Carol, A (1999)",Drama|Fantasy,1999,16716,tt0216621,6.3,42,7.4,9435,scrooge miserly old businessman 1840s london one christmas eve visited ghost marley dead business partner marley foretells scrooge visited three spirit attempt show scrooge error way scrooge reform way time celebrate christmas written mike konczewski holiday scrooge ghost  DavidHughJones PatrickStewart RichardE.Grant JoelGrey IanMcNeice  drama fantasy,-0.7096,-0.11732781892532392
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,1964,52906,tt0058154,5.6,10,6.2,1751,shot jealous husband charley fall porthole lost sea find returned attractive blond woman best friend staying house put charlies affair order convinced find unwilling helper charlies new plan marry money  VincenteMinnelli TonyCurtis DebbieReynolds PatBoone JoannaBarnes  comedy fantasy romance,0.9451,-0.6487523493699302
95858,For the Birds (2000),Animation|Children|Comedy,2000,13930,tt0248808,7.5,389,8.0,31514,one one flock small bird perch telephone wire sitting close together problem enough come along large dopey bird try join bird feather cant help make fun clique mentality prof embarrassing end bird clique awkward appearance short pixar animation  RalphEggleston RalphEggleston  animation children comedy,-0.7319,1.3423124530791006
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,2012,103332,tt1839492,7.0,546,7.2,99727,calvin young novelist achieved phenomenal success early career struggling writing well romantic life finally make breakthrough creates character named ruby inspires calvin find ruby flesh sitting couch week later completely flabbergasted word turned living breathing person mind dream imaginary friend therapy novelist woman director  JonathanDayton PaulDano ZoeKazan ChrisMessina AnnetteBening  comedy fantasy romance,0.9638,0.7340974919961931
95875,Total Recall (2012),Action|Sci-Fi|Thriller,2012,64635,tt1386703,5.8,2540,6.2,251236,welcome rekall company turn dream real memory factory worker named douglas quaid even though got beautiful wife love mindtrip sound like perfect vacation frustrating life real memory life superspy might need procedure go horribly wrong quaid becomes hunted man finding run police controlled chancellor cohaagen leader free world quaid team rebel fighter find head underground resistance stop cohaagen line fantasy reality get blurred fate world hang balance quaid discovers true identity true love true fate real secret agent dystopia remake machine gun resistance fighter false memory robot cop suppression rebel hero safe deposit box british colonialism smog gatling gun center earth implanted memory  LenWiseman ColinFarrell KateBeckinsale JessicaBiel BryanCranston  action sci-fi thriller,0.9764,-0.7455355373637363
95939,"Angels' Share, The (2012)",Comedy|Drama,2012,103747,tt1924394,7.0,142,7.0,25246,narrowly avoiding jail new dad robbie vow turn new leaf visit whisky distillery inspires mate seek way hopeless life four friend one mission lot spirit scotland whiskey community service  KenLoach PaulBrannigan SiobhanReilly JohnHenshaw GaryMaitland  comedy drama,0.5994,0.7112977323588154
95949,"Immature, The (Immaturi) (2011)",Comedy,2011,56909,tt1630637,6.0,167,6.1,3403,six high school friend come quarantine assume far day glory lot responsibility immersed various personal crisis everything change court void test get college repeat want career stand  PaoloGenovese RaoulBova AmbraAngiolini LucaBizzarri PaoloKessisoglu  comedy,0.6597,-0.4838327780602404
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,1990,39323,tt0142245,6.7,71,7.8,5418,bardock son gokus father lowranking saiyan soldier given power see future last remaining alien planet destroyed witness destruction race must best stop friezas impending massacre anime dragon ball  MitsuoHashimoto MasakoNozawa MasakoNozawa RyūseiNakao  action adventure animation,-0.3818,0.33824190303092255
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,1993,39324,tt0142247,7.0,81,7.8,5381,thirteen year since android began killing rampage son gohan person fighting back take bulmas son trunk student even give life save trunk trunk must figure way change apocalyptic future anime dragon ball   TakeshiKusao MasakoNozawa RyouHorikawa  action adventure animation,-0.7783,0.6894130267238591
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,1997,18095,tt0142232,6.2,55,6.5,2354,son goku jr grandgrandson legendary warrior son goku unlike predecessor brave fighter constantly picked school bully grandmother pan see worried even tough goku strong powerful saiyan kind heart pan love pan get sick goku jr realizes must something want lose pan remember legend dragon sphere told granted wish bearer goku need magical wish ever son goku jr anime dragon ball  OsamuKasai MasakoNozawa YuukoMinaguchi MonikaAntonelli ShinAomori  action adventure animation,0.9413,-0.23157147609622397
96020,Sidewalls (Medianeras) (2011),Drama,2011,76696,tt1235841,7.3,86,7.5,14915,romantic comedy full refreshing global perspective sidewall director gustavo tarettos clever moving ode modern people urban landscape buenos aire martin neurotic web designer taking baby step isolation oneroom apartment virtual reality mariana artist fresh long relationship head mess like apartment take refuge martin mariana perfect live street opposite building never meet movement modern city three million people bring together  GustavoTaretto JavierDrolas PilarLópezdeAyala InésEfron AdriánNavarro  drama,0.8442,1.041163176653525
96079,Skyfall (2012),Action|Adventure|Thriller|,2012,37724,tt1074638,6.9,7718,7.8,681916,bond latest assignment go gravely wrong agent around world exposed mi6 attacked forcing relocate agency event cause authority position challenged gareth mallory new chairman intelligence security committee mi6 compromised inside left one ally trust bond 007 take shadow aided field agent eve following trail mysterious silva whose lethal hidden motif yet reveal think sin spy secret agent sociopath killer art gallery british secret service istanbul turkey imax uzi booby trap impersonating police officer macao  SamMendes DanielCraig JudiDench JavierBardem RalphFiennes  action adventure thriller ,-0.8271,0.6178059194653809
96084,Hands Over the City (Le mani sulla città) (1963),Drama,1963,58383,tt0057286,6.5,10,7.6,2832,rod steiger ferocious scheming land developer francesco rosis hand city blistering work social realism winner 1963 venice film festival golden lion expose politically driven realestate speculation devastated naples civilian landscape move breathlessly cataclysmic building collapse backroom negotiation civic leader vying power city council election laying bare inner working corruption passion outrage corruption passion politics election realism outrage expose collapse developer negotiation  FrancescoRosi RodSteiger SalvoRandone GuidoAlberti MarcelloCannavale  drama,-0.5267,0.05831718116276308
96110,"Campaign, The (2012)",Comedy,2012,77953,tt1790886,5.6,594,6.1,130341,two rival politician compete win election represent small north carolina congressional district united state house representative may best loser win politics politician election campaign north carolinam congressman political candidate moustache political corruption campaign manager campaign finance  JayRoach WillFerrell ZachGalifianakis DylanMcDermott JasonSudeikis  comedy,0.9287,-0.9862502509288639
96114,Brake (2012),Crime|Thriller,2012,85414,tt1990181,5.3,75,6.1,11712,secret service agent held captive trunk car endures highspeed mental physical torture terrorist attempt extract needed information sinister plot way give  GabeTorres StephenDorff ChylerLeigh JRBourne TomBerenger  crime thriller,-0.9485,-1.2732587964235018
96121,Hope Springs (2012),Comedy|Drama,2012,82696,tt1535438,5.8,287,6.3,42414,thirty year marriage middleaged couple attends intense weeklong counseling session work relationship sometimes keep magic need learn trick renewing wedding vow marriage counselling  DavidFrankel MerylStreep SteveCarell TommyLeeJones JeanSmart  comedy drama,0.3818,-0.7333342385417387
96150,"Queen of Versailles, The (2012)",Documentary,2012,84327,tt2125666,7.1,75,7.1,13110,epic dimension shakespearean tragedy queen versailles follows billionaire jackie david ragstoriches story uncover innate virtue flaw american dream open triumphant construction biggest house america sprawling 90000squarefoot mansion inspired versailles since booming timeshare business built realestate bubble financing economic crisis brings progress halt seal fate owner witness impact turn fortune next two year riveting film fraught delusion denial selfeffacing humor wealth bankruptcy woman director  LaurenGreenfield JackieSiegel DavidSiegel VirginiaNebab  documentary,0.8402,0.8006951483320451
96281,ParaNorman (2012),Adventure|Animation|Comedy,2012,77174,tt1623288,6.7,808,7.0,100554,town blithe hollow norman babcock boy speak dead one besides eccentric new friend neil belief ability real one day norman estranged eccentric uncle tell important annual ritual must take protect town curse cast witch condemned century ago eventually norman decides cooperate thing go according plan magic storm witch threatens blithe hollow accursed dead rise together unexpected new companion norman struggle save town discover horrific truth curse insight norman must resolve crisis good fun game someone raise dead medium stop motion curse jock ghost communicating dead aftercreditsstinger dealing past witch trial child witch empathy strange  SamFell KodiSmit-McPhee TuckerAlbrizzi JodelleFerland AnnaKendrick  adventure animation comedy,-0.9833,0.36704697151020044
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,2012,82650,tt2023453,6.0,229,6.3,25237,school greg ready day summer plan go wrong earth going summer school summer best friend sweet sixteen duringcreditsstinger  DavidBowers ZacharyGordon RobertCapron DevonBostick RachaelHarris  children comedy,0.9062,-0.4878011140036299
96373,Broken (2012),Drama,2012,109584,tt1441940,6.5,86,7.2,14082,three suburban english family life intertwine tragic consequence  RufusNorris TimRoth EloiseLaurence CillianMurphy ZanaMarjanović  drama,-0.4588,0.11086438402430841
